table_name,ordinal_position,column_name,data_type,udt_name,is_nullable,column_default,max_len
review_action_notes,11,target_period_id,uuid,uuid,YES,"",""
review_action_notes,12,created_by,uuid,uuid,NO,"",""
review_action_notes,13,created_at,timestamp with time zone,timestamptz,NO,now(),""
review_action_notes,14,updated_at,timestamp with time zone,timestamptz,NO,now(),""
review_action_notes,15,completed_at,timestamp with time zone,timestamptz,YES,"",""
review_action_notes,16,completed_by,uuid,uuid,YES,"",""
review_action_notes,17,applicable_from,date,date,YES,"",""
review_period_audit_log,1,id,uuid,uuid,NO,gen_random_uuid(),""
review_period_audit_log,2,review_period_id,uuid,uuid,NO,"",""
review_period_audit_log,3,action,text,text,NO,"",""
review_period_audit_log,4,performed_by,uuid,uuid,YES,"",""
review_period_audit_log,5,previous_state,jsonb,jsonb,YES,"",""
review_period_audit_log,6,new_state,jsonb,jsonb,YES,"",""
review_period_audit_log,7,reason,text,text,YES,"",""
review_period_audit_log,8,target_type,text,text,YES,"",""
review_period_audit_log,9,target_id,text,text,YES,"",""
review_period_audit_log,10,created_at,timestamp with time zone,timestamptz,NO,now(),""
review_period_auto_rules,1,id,uuid,uuid,NO,gen_random_uuid(),""
review_period_auto_rules,2,review_period_id,uuid,uuid,NO,"",""
review_period_auto_rules,3,rule_type,text,text,NO,"",""
review_period_auto_rules,4,trigger_condition,jsonb,jsonb,NO,'{}'::jsonb,""
review_period_auto_rules,5,action,jsonb,jsonb,NO,'{}'::jsonb,""
review_period_auto_rules,6,is_active,boolean,bool,NO,true,""
review_period_auto_rules,7,created_by,uuid,uuid,YES,"",""
review_period_auto_rules,8,created_at,timestamp with time zone,timestamptz,NO,now(),""
review_period_auto_rules,9,updated_at,timestamp with time zone,timestamptz,NO,now(),""
review_period_locks,1,id,uuid,uuid,NO,gen_random_uuid(),""
review_period_locks,2,review_period_id,uuid,uuid,NO,"",""
review_period_locks,3,lock_type,text,text,NO,"",""
review_period_locks,4,target_id,text,text,YES,"",""
review_period_locks,5,permissions,jsonb,jsonb,NO,"'{""approve"": true, ""edit_kpi"": true, ""view_only"": false, ""edit_scores"": true, ""add_comments"": true, ""submit_self_review"": true, ""submit_manager_review"": true}'::jsonb",""
review_period_locks,6,is_locked,boolean,bool,NO,true,""
review_period_locks,7,locked_by,uuid,uuid,YES,"",""
review_period_locks,8,locked_at,timestamp with time zone,timestamptz,YES,now(),""
review_period_locks,9,unlock_reason,text,text,YES,"",""
review_period_locks,10,reason,text,text,YES,"",""
review_period_locks,11,created_at,timestamp with time zone,timestamptz,NO,now(),""
review_period_locks,12,updated_at,timestamp with time zone,timestamptz,NO,now(),""
review_period_stages,1,id,uuid,uuid,NO,gen_random_uuid(),""
review_period_stages,2,review_period_id,uuid,uuid,NO,"",""
review_period_stages,3,stage,text,text,NO,"",""
review_period_stages,4,started_at,timestamp with time zone,timestamptz,NO,now(),""
review_period_stages,5,ended_at,timestamp with time zone,timestamptz,YES,"",""
review_period_stages,6,started_by,uuid,uuid,YES,"",""
review_period_stages,7,created_at,timestamp with time zone,timestamptz,NO,now(),""
review_periods,1,id,uuid,uuid,NO,gen_random_uuid(),""
review_periods,2,period_name,text,text,NO,"",""
review_periods,3,review_year,integer,int4,NO,"",""
review_periods,4,start_date,date,date,YES,"",""
review_periods,5,end_date,date,date,YES,"",""
review_periods,6,is_locked,boolean,bool,NO,false,""
review_periods,7,locked_at,timestamp with time zone,timestamptz,YES,"",""
review_periods,8,locked_by,uuid,uuid,YES,"",""
review_periods,9,created_at,timestamp with time zone,timestamptz,NO,now(),""
review_periods,10,updated_at,timestamp with time zone,timestamptz,NO,now(),""
review_periods,11,current_stage,text,text,NO,'planning'::text,""
review_periods,12,stage_started_at,timestamp with time zone,timestamptz,YES,now(),""
review_periods,13,completion_percentage,numeric,numeric,NO,0,""
review_submissions,1,id,uuid,uuid,NO,gen_random_uuid(),""
review_submissions,2,kpi_id,uuid,uuid,NO,"",""
review_submissions,3,performance_review_id,uuid,uuid,YES,"",""
review_submissions,4,achieved_value,numeric,numeric,YES,"",""
review_submissions,5,self_rating,USER-DEFINED,rating_level,YES,"",""
review_submissions,6,self_score,numeric,numeric,YES,"",""
review_submissions,7,self_remarks,text,text,YES,"",""
review_submissions,8,self_evidence_url,text,text,YES,"",""
review_submissions,9,manager_rating,USER-DEFINED,rating_level,YES,"",""
review_submissions,10,manager_score,numeric,numeric,YES,"",""
review_submissions,11,manager_remarks,text,text,YES,"",""
review_submissions,12,auditor_rating,USER-DEFINED,rating_level,YES,"",""
review_submissions,13,auditor_score,numeric,numeric,YES,"",""
review_submissions,14,auditor_remarks,text,text,YES,"",""
review_submissions,15,final_rating,USER-DEFINED,rating_level,YES,"",""
review_submissions,16,final_score,numeric,numeric,YES,"",""
review_submissions,17,submitted_at,timestamp with time zone,timestamptz,NO,now(),""
review_submissions,18,updated_at,timestamp with time zone,timestamptz,NO,now(),""
review_submissions,19,kpi_status,USER-DEFINED,kpi_status,NO,'open'::kpi_status,""
review_submissions,20,is_na,boolean,bool,NO,false,""
review_submissions,21,management_rating,USER-DEFINED,rating_level,YES,"",""
review_submissions,22,management_score,numeric,numeric,YES,"",""
review_submissions,23,management_remarks,text,text,YES,"",""
review_submissions,24,manager_evidence_url,text,text,YES,"",""
review_submissions,25,auditor_evidence_url,text,text,YES,"",""
review_submissions,26,management_evidence_url,text,text,YES,"",""
review_submissions,27,manager_achieved_value,numeric,numeric,YES,"",""
review_submissions,28,auditor_achieved_value,numeric,numeric,YES,"",""
review_submissions,29,management_achieved_value,numeric,numeric,YES,"",""
review_submissions,30,self_evidence_urls,jsonb,jsonb,YES,'[]'::jsonb,""
review_submissions,31,manager_evidence_urls,jsonb,jsonb,YES,'[]'::jsonb,""
review_submissions,32,auditor_evidence_urls,jsonb,jsonb,YES,'[]'::jsonb,""
review_submissions,33,management_evidence_urls,jsonb,jsonb,YES,'[]'::jsonb,""
review_submissions,34,skip_level_score,numeric,numeric,YES,"",""
review_submissions,35,skip_level_rating,USER-DEFINED,rating_level,YES,"",""
review_submissions,36,skip_level_remarks,text,text,YES,"",""
review_submissions,37,skip_level_evidence_url,text,text,YES,"",""
review_submissions,38,skip_level_evidence_urls,jsonb,jsonb,YES,"",""
review_submissions,39,skip_level_achieved_value,numeric,numeric,YES,"",""
review_submissions,40,hr_pms_score,numeric,numeric,YES,"",""
review_submissions,41,hr_pms_rating,USER-DEFINED,rating_level,YES,"",""
review_submissions,42,hr_pms_remarks,text,text,YES,"",""
review_submissions,43,hr_pms_evidence_url,text,text,YES,"",""
review_submissions,44,hr_pms_evidence_urls,jsonb,jsonb,YES,"",""
review_submissions,45,hr_pms_achieved_value,numeric,numeric,YES,"",""
review_submissions,46,na_marked_by_role,text,text,YES,"",""
review_submissions,47,auto_advance_reason,text,text,YES,"",""
review_submissions,48,is_group_override,boolean,bool,NO,false,""
review_submissions,49,group_write_batch_id,uuid,uuid,YES,"",""
review_submissions,50,is_auditor_override_of_hr,boolean,bool,NO,false,""
review_submissions,51,skipped_by_management,jsonb,jsonb,YES,"",""
review_submissions,52,final_revision_no,integer,int4,NO,0,""
review_submissions,53,row_version,integer,int4,NO,1,""
review_submissions,54,na_reason,text,text,YES,"",""
review_submissions,55,functional_manager_score,numeric,numeric,YES,"",""
review_submissions,56,functional_manager_rating,USER-DEFINED,rating_level,YES,"",""
review_submissions,57,functional_manager_remarks,text,text,YES,"",""
review_submissions,58,functional_manager_evidence_urls,jsonb,jsonb,YES,'[]'::jsonb,""
review_submissions,59,final_score_rule_type,text,text,YES,"",""
review_submissions,60,final_score_rule_snapshot,jsonb,jsonb,YES,"",""
review_submissions,61,final_score_explanation,text,text,YES,"",""
review_submissions,62,final_score_calculated_at,timestamp with time zone,timestamptz,YES,"",""
review_submissions,63,self_achieved_value,numeric,numeric,YES,"",""
review_submissions,64,prior_final_score,numeric,numeric,YES,"",""
review_submissions,65,prior_final_rating,text,text,YES,"",""
review_submissions,66,functional_manager_achieved_value,numeric,numeric,YES,"",""
review_submissions,67,functional_manager_evidence_url,text,text,YES,"",""
safety_asset_calibrations,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_asset_calibrations,2,asset_id,uuid,uuid,NO,"",""
safety_asset_calibrations,3,performed_by,uuid,uuid,YES,"",""
safety_asset_calibrations,4,performed_by_name,text,text,YES,"",""
safety_asset_calibrations,5,performed_at,timestamp with time zone,timestamptz,NO,"",""
safety_asset_calibrations,6,next_due_at,timestamp with time zone,timestamptz,NO,"",""
safety_asset_calibrations,7,certificate_url,text,text,YES,"",""
safety_asset_calibrations,8,notes,text,text,YES,"",""
safety_asset_calibrations,9,created_by,uuid,uuid,YES,"",""
safety_asset_calibrations,10,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_asset_evidence,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_asset_evidence,2,asset_id,uuid,uuid,NO,"",""
safety_asset_evidence,3,kind,text,text,NO,"",""
safety_asset_evidence,4,file_path,text,text,NO,"",""
safety_asset_evidence,5,caption,text,text,YES,"",""
safety_asset_evidence,6,uploaded_by,uuid,uuid,YES,"",""
safety_asset_evidence,7,uploaded_at,timestamp with time zone,timestamptz,NO,now(),""
safety_assets,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_assets,2,asset_code,text,text,NO,"",""
safety_assets,3,name,text,text,NO,"",""
safety_assets,4,category,text,text,NO,"",""
safety_assets,5,business_unit_id,uuid,uuid,YES,"",""
safety_assets,6,department_id,uuid,uuid,YES,"",""
safety_assets,7,location,text,text,YES,"",""
safety_assets,8,manufacturer,text,text,YES,"",""
safety_assets,9,model,text,text,YES,"",""
safety_assets,10,serial_no,text,text,YES,"",""
safety_assets,11,install_date,date,date,YES,"",""
safety_assets,12,calibration_required,boolean,bool,NO,false,""
safety_assets,13,calibration_interval_days,integer,int4,YES,"",""
safety_assets,14,last_calibration_at,timestamp with time zone,timestamptz,YES,"",""
safety_assets,15,calibration_expires_at,timestamp with time zone,timestamptz,YES,"",""
safety_assets,16,status,USER-DEFINED,safety_asset_status,NO,'active'::safety_asset_status,""
safety_assets,17,notes,text,text,YES,"",""
safety_assets,18,created_by,uuid,uuid,YES,"",""
safety_assets,19,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_assets,20,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_audit_log,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_audit_log,2,event_type,text,text,NO,"",""
safety_audit_log,3,entity_type,text,text,NO,"",""
safety_audit_log,4,entity_id,uuid,uuid,YES,"",""
safety_audit_log,5,performed_by,uuid,uuid,YES,"",""
safety_audit_log,6,details,jsonb,jsonb,NO,'{}'::jsonb,""
safety_audit_log,7,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_audit_run_responses,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_audit_run_responses,2,run_id,uuid,uuid,NO,"",""
safety_audit_run_responses,3,item_id,uuid,uuid,NO,"",""
safety_audit_run_responses,4,answer,USER-DEFINED,safety_audit_answer,NO,"",""
safety_audit_run_responses,5,score,numeric,numeric,NO,0,""
safety_audit_run_responses,6,notes,text,text,YES,"",""
safety_audit_run_responses,7,evidence_path,text,text,YES,"",""
safety_audit_run_responses,8,auto_incident_id,uuid,uuid,YES,"",""
safety_audit_run_responses,9,created_by,uuid,uuid,YES,"",""
safety_audit_run_responses,10,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_audit_run_responses,11,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_audit_runs,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_audit_runs,2,template_id,uuid,uuid,NO,"",""
safety_audit_runs,3,business_unit_id,uuid,uuid,YES,"",""
safety_audit_runs,4,department_id,uuid,uuid,YES,"",""
safety_audit_runs,5,location,text,text,YES,"",""
safety_audit_runs,6,conducted_by,uuid,uuid,YES,"",""
safety_audit_runs,7,conducted_at,timestamp with time zone,timestamptz,NO,now(),""
safety_audit_runs,8,status,USER-DEFINED,safety_audit_run_status,NO,'draft'::safety_audit_run_status,""
safety_audit_runs,9,score,numeric,numeric,YES,"",""
safety_audit_runs,10,critical_failures,integer,int4,NO,0,""
safety_audit_runs,11,reviewed_by,uuid,uuid,YES,"",""
safety_audit_runs,12,reviewed_at,timestamp with time zone,timestamptz,YES,"",""
safety_audit_runs,13,summary,text,text,YES,"",""
safety_audit_runs,14,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_audit_runs,15,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_audit_template_items,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_audit_template_items,2,template_id,uuid,uuid,NO,"",""
safety_audit_template_items,3,section,text,text,NO,'General'::text,""
safety_audit_template_items,4,prompt,text,text,NO,"",""
safety_audit_template_items,5,weight,numeric,numeric,NO,1,""
safety_audit_template_items,6,is_critical,boolean,bool,NO,false,""
safety_audit_template_items,7,evidence_required,boolean,bool,NO,false,""
safety_audit_template_items,8,sort_order,integer,int4,NO,0,""
safety_audit_template_items,9,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_audit_templates,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_audit_templates,2,code,text,text,NO,"",""
safety_audit_templates,3,title,text,text,NO,"",""
safety_audit_templates,4,description,text,text,YES,"",""
safety_audit_templates,5,category,text,text,NO,'general'::text,""
safety_audit_templates,6,version,integer,int4,NO,1,""
safety_audit_templates,7,is_active,boolean,bool,NO,true,""
safety_audit_templates,8,created_by,uuid,uuid,YES,"",""
safety_audit_templates,9,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_audit_templates,10,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_drill_findings,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_drill_findings,2,drill_id,uuid,uuid,NO,"",""
safety_drill_findings,3,severity,text,text,NO,'low'::text,""
safety_drill_findings,4,observation,text,text,NO,"",""
safety_drill_findings,5,corrective_action,text,text,YES,"",""
safety_drill_findings,6,owner_id,uuid,uuid,YES,"",""
safety_drill_findings,7,due_date,date,date,YES,"",""
safety_drill_findings,8,resolved_at,timestamp with time zone,timestamptz,YES,"",""
safety_drill_findings,9,created_by,uuid,uuid,YES,"",""
safety_drill_findings,10,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_drill_findings,11,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_drill_participants,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_drill_participants,2,drill_id,uuid,uuid,NO,"",""
safety_drill_participants,3,user_id,uuid,uuid,NO,"",""
safety_drill_participants,4,role,text,text,YES,"",""
safety_drill_participants,5,mustered_at,timestamp with time zone,timestamptz,YES,"",""
safety_drill_participants,6,accounted_for,boolean,bool,NO,false,""
safety_drill_participants,7,notes,text,text,YES,"",""
safety_drill_participants,8,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_drill_participants,9,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_drill_runs,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_drill_runs,2,drill_id,uuid,uuid,NO,"",""
safety_drill_runs,3,backup_id,uuid,uuid,YES,"",""
safety_drill_runs,4,ok,boolean,bool,NO,"",""
safety_drill_runs,5,started_at,timestamp with time zone,timestamptz,NO,"",""
safety_drill_runs,6,finished_at,timestamp with time zone,timestamptz,NO,"",""
safety_drill_runs,7,baseline,jsonb,jsonb,NO,'{}'::jsonb,""
safety_drill_runs,8,after,jsonb,jsonb,NO,'{}'::jsonb,""
safety_drill_runs,9,deltas,jsonb,jsonb,NO,'[]'::jsonb,""
safety_drill_runs,10,errors,jsonb,jsonb,YES,"",""
safety_drill_runs,11,performed_by,uuid,uuid,YES,"",""
safety_drill_runs,12,system_run,boolean,bool,NO,false,""
safety_drill_runs,13,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_emergency_contacts,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_emergency_contacts,2,name,text,text,NO,"",""
safety_emergency_contacts,3,role_title,text,text,YES,"",""
safety_emergency_contacts,4,phone_primary,text,text,NO,"",""
safety_emergency_contacts,5,phone_alt,text,text,YES,"",""
safety_emergency_contacts,6,email,text,text,YES,"",""
safety_emergency_contacts,7,business_unit_id,uuid,uuid,YES,"",""
safety_emergency_contacts,8,location,text,text,YES,"",""
safety_emergency_contacts,9,contact_type,USER-DEFINED,safety_emergency_contact_type,NO,'internal'::safety_emergency_contact_type,""
safety_emergency_contacts,10,sort_order,integer,int4,NO,0,""
safety_emergency_contacts,11,is_active,boolean,bool,NO,true,""
safety_emergency_contacts,12,created_by,uuid,uuid,YES,"",""
safety_emergency_contacts,13,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_emergency_contacts,14,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_emergency_drills,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_emergency_drills,2,drill_code,text,text,NO,"",""
safety_emergency_drills,3,type,USER-DEFINED,safety_drill_type,NO,"",""
safety_emergency_drills,4,scenario,text,text,NO,"",""
safety_emergency_drills,5,business_unit_id,uuid,uuid,YES,"",""
safety_emergency_drills,6,location,text,text,YES,"",""
safety_emergency_drills,7,scheduled_at,timestamp with time zone,timestamptz,NO,"",""
safety_emergency_drills,8,started_at,timestamp with time zone,timestamptz,YES,"",""
safety_emergency_drills,9,completed_at,timestamp with time zone,timestamptz,YES,"",""
safety_emergency_drills,10,evacuation_seconds,integer,int4,YES,"",""
safety_emergency_drills,11,score,numeric,numeric,YES,"",""
safety_emergency_drills,12,status,USER-DEFINED,safety_drill_status,NO,'scheduled'::safety_drill_status,""
safety_emergency_drills,13,conducted_by,uuid,uuid,YES,"",""
safety_emergency_drills,14,reviewed_by,uuid,uuid,YES,"",""
safety_emergency_drills,15,reviewed_at,timestamp with time zone,timestamptz,YES,"",""
safety_emergency_drills,16,summary,text,text,YES,"",""
safety_emergency_drills,17,created_by,uuid,uuid,YES,"",""
safety_emergency_drills,18,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_emergency_drills,19,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_incident_evidence,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_incident_evidence,2,incident_id,uuid,uuid,NO,"",""
safety_incident_evidence,3,stage,USER-DEFINED,safety_evidence_stage,NO,"",""
safety_incident_evidence,4,file_path,text,text,NO,"",""
safety_incident_evidence,5,file_name,text,text,NO,"",""
safety_incident_evidence,6,mime_type,text,text,YES,"",""
safety_incident_evidence,7,size_bytes,bigint,int8,YES,"",""
safety_incident_evidence,8,uploaded_by,uuid,uuid,NO,"",""
safety_incident_evidence,9,uploaded_at,timestamp with time zone,timestamptz,NO,now(),""
safety_incident_evidence,10,compression_status,text,text,NO,'pending'::text,""
safety_incident_evidence,11,original_size_bytes,bigint,int8,YES,"",""
safety_incident_evidence,12,compressed_at,timestamp with time zone,timestamptz,YES,"",""
safety_incident_evidence,13,compression_attempts,smallint,int2,NO,0,""
safety_incident_evidence,14,compression_error,text,text,YES,"",""
safety_incident_evidence,15,original_file_path,text,text,YES,"",""
safety_incident_evidence,16,original_file_name,text,text,YES,"",""
safety_incident_progress_logs,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_incident_progress_logs,2,incident_id,uuid,uuid,NO,"",""
safety_incident_progress_logs,3,stage,USER-DEFINED,safety_incident_status,NO,"",""
safety_incident_progress_logs,4,note,text,text,NO,"",""
safety_incident_progress_logs,5,logged_by,uuid,uuid,NO,"",""
safety_incident_progress_logs,6,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_incident_routing_rules,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_incident_routing_rules,2,business_unit_id,uuid,uuid,NO,"",""
safety_incident_routing_rules,3,department_id,uuid,uuid,YES,"",""
safety_incident_routing_rules,4,bu_head_id,uuid,uuid,NO,"",""
safety_incident_routing_rules,5,manager_id,uuid,uuid,YES,"",""
safety_incident_routing_rules,6,second_manager_id,uuid,uuid,YES,"",""
safety_incident_routing_rules,7,is_active,boolean,bool,NO,true,""
safety_incident_routing_rules,8,created_by,uuid,uuid,YES,"",""
safety_incident_routing_rules,9,updated_by,uuid,uuid,YES,"",""
safety_incident_routing_rules,10,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_incident_routing_rules,11,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_incident_severities,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_incident_severities,2,incident_type_id,uuid,uuid,NO,"",""
safety_incident_severities,3,code,text,text,NO,"",""
safety_incident_severities,4,label,text,text,NO,"",""
safety_incident_severities,5,sort_order,integer,int4,NO,0,""
safety_incident_severities,6,is_active,boolean,bool,NO,true,""
safety_incident_severities,7,created_by,uuid,uuid,YES,"",""
safety_incident_severities,8,updated_by,uuid,uuid,YES,"",""
safety_incident_severities,9,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_incident_severities,10,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_incident_sla_rules,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_incident_sla_rules,2,incident_type,USER-DEFINED,safety_incident_type,NO,"",""
safety_incident_sla_rules,3,severity,USER-DEFINED,safety_incident_severity,NO,"",""
safety_incident_sla_rules,4,priority,USER-DEFINED,safety_priority,YES,"",""
safety_incident_sla_rules,5,target_hours,integer,int4,NO,"",""
safety_incident_sla_rules,6,amber_threshold_pct,integer,int4,NO,50,""
safety_incident_sla_rules,7,is_active,boolean,bool,NO,true,""
safety_incident_sla_rules,8,notes,text,text,YES,"",""
safety_incident_sla_rules,9,created_by,uuid,uuid,YES,"",""
safety_incident_sla_rules,10,updated_by,uuid,uuid,YES,"",""
safety_incident_sla_rules,11,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_incident_sla_rules,12,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_incident_sla_rules,13,incident_type_id,uuid,uuid,YES,"",""
safety_incident_sla_rules,14,severity_id,uuid,uuid,YES,"",""
safety_incident_timeline,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_incident_timeline,2,incident_id,uuid,uuid,NO,"",""
safety_incident_timeline,3,from_status,USER-DEFINED,safety_incident_status,YES,"",""
safety_incident_timeline,4,to_status,USER-DEFINED,safety_incident_status,NO,"",""
safety_incident_timeline,5,changed_by,uuid,uuid,YES,"",""
safety_incident_timeline,6,notes,text,text,YES,"",""
safety_incident_timeline,7,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_incident_types,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_incident_types,2,code,text,text,NO,"",""
safety_incident_types,3,name,text,text,NO,"",""
safety_incident_types,4,description,text,text,YES,"",""
safety_incident_types,5,is_active,boolean,bool,NO,true,""
safety_incident_types,6,sort_order,integer,int4,NO,0,""
safety_incident_types,7,created_by,uuid,uuid,YES,"",""
safety_incident_types,8,updated_by,uuid,uuid,YES,"",""
safety_incident_types,9,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_incident_types,10,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_incidents,1,id,uuid,uuid,NO,gen_random_uuid(),""
safety_incidents,2,incident_number,text,text,YES,"",""
safety_incidents,3,client_submission_id,uuid,uuid,NO,gen_random_uuid(),""
safety_incidents,4,reporter_id,uuid,uuid,NO,"",""
safety_incidents,5,business_unit_id,uuid,uuid,YES,"",""
safety_incidents,6,department_id,uuid,uuid,YES,"",""
safety_incidents,7,incident_type,USER-DEFINED,safety_incident_type,NO,"",""
safety_incidents,8,severity,USER-DEFINED,safety_incident_severity,NO,"",""
safety_incidents,9,status,USER-DEFINED,safety_incident_status,NO,'reported'::safety_incident_status,""
safety_incidents,10,title,text,text,NO,"",""
safety_incidents,11,description,text,text,NO,"",""
safety_incidents,12,location,text,text,NO,"",""
safety_incidents,13,occurred_at,timestamp with time zone,timestamptz,NO,now(),""
safety_incidents,14,involved_person_id,uuid,uuid,YES,"",""
safety_incidents,15,involved_person_name,text,text,YES,"",""
safety_incidents,16,assigned_to,uuid,uuid,YES,"",""
safety_incidents,17,assigned_at,timestamp with time zone,timestamptz,YES,"",""
safety_incidents,18,acknowledge_due_at,timestamp with time zone,timestamptz,NO,"",""
safety_incidents,19,close_due_at,timestamp with time zone,timestamptz,NO,"",""
safety_incidents,20,closed_at,timestamp with time zone,timestamptz,YES,"",""
safety_incidents,21,closed_by,uuid,uuid,YES,"",""
safety_incidents,22,rca_summary,text,text,YES,"",""
safety_incidents,23,capa_summary,text,text,YES,"",""
safety_incidents,24,verification_notes,text,text,YES,"",""
safety_incidents,25,created_at,timestamp with time zone,timestamptz,NO,now(),""
safety_incidents,26,updated_at,timestamp with time zone,timestamptz,NO,now(),""
safety_incidents,27,routed_bu_head_id,uuid,uuid,YES,"",""
safety_incidents,28,routed_manager_id,uuid,uuid,YES,"",""
safety_incidents,29,routed_second_manager_id,uuid,uuid,YES,"",""
safety_incidents,30,routing_status,text,text,NO,'unrouted'::text,""
safety_incidents,31,safety_head_id,uuid,uuid,YES,"",""
safety_incidents,32,verifier_id,uuid,uuid,YES,"",""
safety_incidents,33,priority,USER-DEFINED,safety_priority,NO,'medium'::safety_priority,""
safety_incidents,34,sla_rule_id,uuid,uuid,YES,"",""
safety_incidents,35,sla_start_at,timestamp with time zone,timestamptz,YES,"",""
safety_incidents,36,sla_due_at,timestamp with time zone,timestamptz,YES,"",""
safety_incidents,37,sla_target_hours,integer,int4,YES,"",""
safety_incidents,38,sla_amber_threshold_pct,integer,int4,YES,"",""
safety_incidents,39,incident_type_id,uuid,uuid,YES,"",""
safety_incidents,40,severity_id,uuid,uuid,YES,"",""
safety_incidents,41,type_label_snapshot,text,text,YES,"",""
safety_incidents,42,severity_label_snapshot,text,text,YES,"",""
safety_incidents,43,actual_reporter_id,uuid,uuid,YES,"",""
safety_incidents,44,duplicate_of_id,uuid,uuid,YES,"",""
safety_incidents,45,marked_duplicate_by,uuid,uuid,YES,"",""
safety_incidents,46,marked_duplicate_at,timestamp with time zone,timestamptz,YES,"",""
safety_incidents,47,duplicate_remarks,text,text,YES,"",""
safety_incidents_with_sla,1,id,uuid,uuid,YES,"",""
safety_incidents_with_sla,2,incident_number,text,text,YES,"",""
safety_incidents_with_sla,3,client_submission_id,uuid,uuid,YES,"",""
safety_incidents_with_sla,4,reporter_id,uuid,uuid,YES,"",""
safety_incidents_with_sla,5,business_unit_id,uuid,uuid,YES,"",""
safety_incidents_with_sla,6,department_id,uuid,uuid,YES,"",""
safety_incidents_with_sla,7,incident_type,USER-DEFINED,safety_incident_type,YES,"",""
safety_incidents_with_sla,8,severity,USER-DEFINED,safety_incident_severity,YES,"",""
safety_incidents_with_sla,9,status,USER-DEFINED,safety_incident_status,YES,"",""
safety_incidents_with_sla,10,title,text,text,YES,"",""
safety_incidents_with_sla,11,description,text,text,YES,"",""
safety_incidents_with_sla,12,location,text,text,YES,"",""
safety_incidents_with_sla,13,occurred_at,timestamp with time zone,timestamptz,YES,"",""
safety_incidents_with_sla,14,involved_person_id,uuid,uuid,YES,"",""
safety_incidents_with_sla,15,involved_person_name,text,text,YES,"",""
safety_incidents_with_sla,16,assigned_to,uuid,uuid,YES,"",""
safety_incidents_with_sla,17,assigned_at,timestamp with time zone,timestamptz,YES,"",""
safety_incidents_with_sla,18,acknowledge_due_at,timestamp with time zone,timestamptz,YES,"",""
safety_incidents_with_sla,19,close_due_at,timestamp with time zone,timestamptz,YES,"",""
safety_incidents_with_sla,20,closed_at,timestamp with time zone,timestamptz,YES,"",""
safety_incidents_with_sla,21,closed_by,uuid,uuid,YES,"",""
safety_incidents_with_sla,22,rca_summary,text,text,YES,"",""
safety_incidents_with_sla,23,capa_summary,text,text,YES,"",""
